date_received,sender,preprocessed_text,carrier,label
2024-03-22 04:15:53,+6395159***80,tgif vibe gojackpot don t miss payday blast double bonus await p p new player claim p p gojackpotph icu,Smart,spam
2024-03-21 19:29:10,+6398152***06,epicwin sali tangkilik limitado na bonus trusted website epicwinph icu,Smart,spam
2024-03-21 04:08:46,+6393884***95,ready upcoming bonus t g f gojackpot free p p welcome bonus win ipad air php p visit gojackpotph icu,Smart,spam
2024-03-20 18:57:50,+6393052***87,newbies free download claim tv aa,Smart,spam
2024-03-20 03:16:20,+6398134***39,payday blast alert win ipad air free p bonus slot tournament plus p welcome bonus gojackpotph icu play,Smart,spam
2024-03-19 23:39:00,+6398134***08,epicwin sali tangkilik limitado na bonus trusted website epicwinph icu deposito kuha iba na bonus araw araw,Smart,spam
2024-03-19 18:10:12,+6395040***65,exciting payday blast ahead free p bonus chance win ipad air slot tournament plus free welcome bonus p p gojackpotph icu,Smart,spam
2024-03-18 21:56:33,+6398133***90,mag deposit gawa natin na sv tv,Smart,spam
2024-03-18 14:11:01,+6396297***58,regret inform unable deliver package sure address date ensure timely delivery cutt ly ow ootep,Smart,spam
2024-03-18 04:18:08,+6398170***24,mark calendar march join payday bonanza win free p winningplus enjoy weekend high jackpot rate free p p winplus tv,Smart,spam
2024-03-17 23:33:55,+6398557***56,epicwin sali tangkilik limitado na bonus trusted website epicwinph icu deposito kuha iba na bonus araw araw,Smart,spam
2024-03-17 21:07:15,+6398159***91,no online kingdom pinas milyo na kampyon kada araw iyan panaloka claim bonus now panaloka tv,Smart,spam
2024-03-14 22:22:20,+6395057***68,kuha bago na user bonus una na deposito g b jh bid,Smart,spam
2024-03-14 15:21:06,+6398106***61,ready friday payday free p bonus mar gojackpot plus p mar claim p p gojackpotph icu,Smart,spam
2024-03-14 00:09:14,+6398108***82,join slot milestone event win p prize free payday bonanza bonus p mar win w saturday bonus mar free p p winplusph icu,Smart,spam
2024-03-13 14:37:09,+6390977***45,kuha bago na user bonus una na deposito g b jh bid,Smart,spam
2024-03-12 20:29:49,+6391229***68,wk una na deposito bonus p bonus kapag download app parehistro w ka tv bc,Smart,spam
2024-03-12 20:13:47,+6398136***73,join slot milestone event win p prize free payday bonanza bonus p mar win w saturday bonus mar free p p winplusph icu,Smart,spam
2024-03-12 05:56:34,+6394664***28,epicwin sali tangkilik limitado na bonus trusted website epicwinph icu deposito kuha iba na bonus araw araw,Smart,spam
2024-03-12 03:49:14,+6398122***67,epicwin sali tangkilik limitado na bonus trusted website epicwinph icu deposito kuha iba na bonus araw araw,Smart,spam
2024-03-12 02:58:53,+6398106***56,mag register claim ang iyong deposit reward don t miss chance ty tv,Smart,spam
2024-03-11 16:13:41,+6390825***23,provide p free receive bonus deposit hjdenmz site,Smart,spam
2024-03-11 11:27:15,+6390981***10,kuha bago na user bonus una na deposito g b jh bid,Smart,spam
2024-03-11 11:26:01,+6395055***01,i download programa kuha p ffx bid,Smart,spam
2024-03-11 05:58:25,+6391216***99,congratulation gcash user ve reward php gcash voucher gcredit claim congratulation vipgcash website claim thank gcash,Smart,spam
2024-03-10 22:04:01,+6395119***91,register jl p free deposit p day p download app p hurry jl tv,Smart,spam
2024-03-10 21:54:58,+6391219***57,congratulation gcash user ve reward php gcash voucher gcredit claim congratulation vipgcash website claim thank gcash,Smart,spam
2024-03-10 15:58:51,+6398136***32,epicwin join enjoy limited bonus trust website epicwinph icu deposit bonus everyday,Smart,spam
2024-03-10 15:49:28,+6393021***90,mag register claim ang iyong deposit reward don t miss chance ty tv,Smart,spam
2024-03-10 07:39:31,+6398109***16,epicwin join enjoy limited bonus trust website epicwinph icu deposit bonus everyday,Smart,spam
2024-03-10 06:12:53,+6398557***86,mag register claim ang iyong deposit reward don t miss chance ty tv,Smart,spam
2024-03-09 23:19:06,+6396492***46,new user sign receive p bonus free preferential activity wait receive ta de qsi,Globe,spam
2024-03-09 14:17:53,+6391284***60,mag deposit gawa natin na sv tv,Smart,spam
2024-03-09 14:04:23,+6391090***85,hurry winplus saturday special t g s enjoy free bonus jackpot vibe plus bonus treat p p winplusph icu,Smart,spam
2024-03-07 02:02:43,+6398509***07,laya na nag aalok p kuha ty tv,Smart,spam
2024-03-06 17:07:49,+6396492***78,p free b nus gc ash c ash ut instant luckday start lmy de srfn jackpotjili com,Globe,spam
2024-03-06 17:07:57,+6396492***78,p free b nus gc ash c ash ut instant luckday start lmy de srfn jackpotjili com,Globe,spam
2024-03-06 15:19:03,+6396239***48,s new cc launch deposit oo receive instant p hurry claim cc vip com,Smart,spam
2024-03-06 02:57:08,+6391273***85,bago na mang lalaro tanggap libre na php pa na premyo nag hihintay ta tv twg,Smart,spam
2024-03-05 10:29:44,+6398562***78,unionbank notice s try open ub account advice need secure account immediately visit llink ee ubupdate,Smart,spam
2024-03-05 08:22:58,+6391238***45,join march payday blast free p bonus gojackpot claim p p bonus new register win jackpot extra bonus gojackpotph icu,Smart,spam
2024-03-05 05:11:50,+6391252***48,new user sign receive p bonus free preferential activity wait receive ta tv omd,Smart,spam
2024-03-04 20:31:29,+6394618***25,big win small bet peso k bet dare win sdk bid,Smart,spam
2024-03-04 18:48:43,+6394844***12,mag register claim ang iyong deposit reward don t miss chance ty tv,Smart,spam
2024-03-04 00:25:39,+6395058***07,big win small bet peso k bet dare win sdk bid,Smart,spam
2024-03-03 18:57:42,+6396234***25,consecutive log p recommend friend receive unlimited ly hefxp,Smart,spam
2024-03-02 23:59:23,+6398178***72,epicwin join enjoy limited bonus trust website epicwinph icu deposit bonus everyday,Smart,spam
2024-03-02 07:14:40,+6398560***97,hurry winplus saturday special t g s enjoy free bonus jackpot vibe plus bonus treat p p winplusph icu,Smart,spam
2024-02-29 18:42:23,+6393034***99,ltaujmepqlzhu q sidewayshogwort cx jd pjhzifgb  -kk w dg sign up mag claim deposit bonus doble na siya panalo,Smart,spam
2024-02-29 15:19:33,+6396301***68,q u cxm lairlessphenotype gl sexotgvqtd oxugeth ld free money gaming adventure claim start journey big win,Smart,spam
2024-02-28 18:27:36,+6397021***14,ready feb payday blast free p bonus spin new year wheel win mitsubishi toyota cars iphone claim free p p gojackpotph icu,Smart,spam
2024-04-21 17:05:43,+6393074***48,big win small bet peso k gplay dare win q w e,Smart,spam
2024-04-21 15:59:29,+6398539***43,big win small bet peso k bet dare win v y,Smart,spam
2024-04-20 20:34:36,+6391081***79,saturday winningplus claim p today winplusnow eu play slot bet tournament win xiaomi tv pro worth p,Smart,spam
2024-04-20 01:58:38,+6394882***90,big win small bet peso k gplay dare win q w e,Smart,spam
2024-04-19 19:11:08,+6393022***49,mag recharge get bonus gamit panalo ka nq w e caa,Smart,spam
2024-04-18 16:45:56,+6398178***05,extra thrill panalo sa bawat deposito bonus free red envelope play eu v m,Smart,spam
2024-04-18 09:50:43,+6393056***22,eccash loan,Smart,spam
2024-04-18 07:38:43,+6398555***04,deposito p kuha p libre q w e caa,Smart,spam
2024-04-17 20:24:23,+6399950***74,i double mo saya panalo mo deposit bonus hintay sayo qa w e caa,Smart,spam
2024-04-17 19:38:55,+6393064***56,epicwin sali tangkilik limitado na bonus trusted website epicwins eu magdeposito kuha iba na bonus araw araw,Smart,spam
2024-04-17 16:38:23,+6391018***59,epicwin sali tangkilik limitado na bonus trusted website epicwins eu magdeposito kuha iba na bonus araw araw,Smart,spam
2024-04-17 15:50:19,+6396278***28,new player welfare bonus p draw daily instead click jlmcao ac wsj receive great gift action,Smart,spam
2024-04-17 15:41:19,+6396266***34,new player welfare bonus p draw daily instead click jlmcao ac wsj receive great gift action,Smart,spam
2024-04-17 06:03:30,+6391017***87,kamusta bago na free money bonus deposit condition paki login kmjb eu kuha libre na pera,Smart,spam
2024-04-16 22:33:25,+6391067***38,ready exciting weekend sbet enjoy deposit bonus free p win big weekend special prize pool extra bonus sbetwin eu,Smart,spam
2024-04-16 18:52:44,+6393068***64,boss meron tayo na libre na piso ipamimigay spins eu,Smart,spam
2024-04-16 04:20:28,+6398594***23,mag recharge get bonus gamit panalo ka nq w e caa,Smart,spam
2024-04-16 02:39:36,+6391070***34,s rain reward gojackpot claim payday blast bonus p win samsung s slot win event new player p p gojackpot eu,Smart,spam
2024-04-15 14:10:20,+6393049***83,doble deposit panaloka mo maging claim your first bonus panloka eu,Smart,spam
2024-04-15 00:54:31,+6398539***77,deposito p kuha p libre q w e caa,Smart,spam
2024-04-12 07:38:33,+6390865***24,bdo unibank inc important advisory register mobile number need update t security visit h r bdo account online pl sim t continue receive pin otp,Smart,spam
2024-04-12 02:13:04,+6398556***87,hxok de ndpy deposit bonus every gaming session mo mas rewarding,Smart,spam
2024-04-11 19:44:24,+6390969***37,sa ca mag recharge p bahagi k pula na sobre araw araw,Smart,spam
2024-04-11 18:26:12,+6391031***04,epicwin sali tangkilik limitado na bonus trusted website epicwins eu magdeposito kuha iba na bonus araw araw,Smart,spam
2024-04-11 12:44:02,+6398134***98,sa bawat deposit enjoy fund gaming pleasure mapz de zsyyg,Smart,spam
2024-04-10 18:01:44,+6398519***59,play win worry deposit free money wait zs m de dzp,Smart,spam
2024-04-10 17:51:47,+6393036***10,greeting gcash advise require verify register number avoid termination verify titan glifeinsure,Smart,spam
2024-04-10 13:46:13,+6398576***57,kamusta bago na free money bonus deposit condition paki login kmjb eu kuha libre na pera,Smart,spam
2024-04-10 10:43:14,+6398552***98,hulog alalahan simula laro libre na pera handog sayo vlir de xi a,Smart,spam
2024-04-10 02:51:58,+6398539***44,b k co zaa tanggap p nang libre panalo k cash,Smart,spam
2024-04-09 15:55:31,+6396489***75,jili kuha gagastusin mo makipag ugnay customer service tanggap reward lmy de wuyp,Globe,spam
2024-04-09 12:15:41,+6396494***41,jili kuha gagastusin mo makipag ugnay customer service tanggap reward lmy de wuyp,Globe,spam
2024-04-09 07:41:40,+6396476***36,commission day come right play de gadn,Globe,spam
2024-04-08 23:40:16,+6391005***52,i co za i double mo saya panalo mo deposit bonus hintay sayo,Smart,spam
2024-04-08 14:21:31,+6398552***54,deposit x bonus register opportunity receive spin tw uoywx,Smart,spam
2024-04-08 13:50:14,+6393027***83,april s offer gojackpot claim coin welcome bonus access elite vip reward club coin join gojackpot eu,Smart,spam
2024-04-08 04:43:29,+6396489***07,jili kuha gagastusin mo makipag ugnay customer service tanggap reward lmy de wuyp,Globe,spam
2024-04-08 00:16:07,+6394899***09,big win small bet peso k bet dare win sg cfd,Smart,spam
2024-04-08 00:16:06,+6398551***23,boss meron tayo na libre na piso ipamimigay spin eu,Smart,spam
2024-11-13 09:14:36.182000,+63928****537,send money protect policy automatically renew november th gcash php cancel policy visit gcash phlada fr n,Smart,spam
2024-08-22 10:56:52.102000,+63951****770,luck await grab p gift today gjp ph gojpluck golf,Smart,spam
2024-08-01 07:08:29.012000,+63908****805,good day getmed philippines inc ren ll ask want order ll happy assist,Smart,spam
2024-07-21 02:48:49.314000,+63993****259,g cash advisory system detect unrecognized login attempt g cash precaution g cash suspend hour resolve issue visit glife money g cash,DITO,spam
2024-07-14 15:18:23.231000,+63948****446,urgent action require account need attention maintain secure access bdo online banking service receive otps update information promptly visit online app ltd securebdo complete important step,Smart,spam
2024-07-11 08:38:42.026000,+63910****220,bigwln talo prize p parehistro kuha p laro p kuha p libre na p una na deposito gdubw social,Smart,spam
2024-07-10 12:07:50.980000,+63951****553,free slot machine worth million peso wait register p deposit p free rebate website pvej sg,Smart,spam
2024-07-10 10:14:41.885000,+63948****410,tanggap number p mag register gamit number laro halaga na p upang kuha sali xpio ytr la,Smart,spam
2024-07-09 20:39:08.199000,+63907****483,join gjp casino s bet tournament win point gjprosper de new member receive bonus point start win today,Smart,spam
2024-07-08 18:32:40.972000,+63948****813,maswerte na tanggap p bonus url bet xyz,Smart,spam
2024-07-08 17:30:04.337000,+63951****262,talo pera tuwi na taya p panalo k bug sali url bet xyz,Smart,spam
2024-07-08 10:05:56.474000,+63930****956,talo jackp t panalo prize p i download kuha p nang libre kuha libre st deposit gghnm dhaui ca,Smart,spam
2024-07-07 17:45:43.675000,+63964****163,mag register epwin kuha welcome bonus k pesos araw araw rebate epicgamb de lampas,Globe,spam
2024-07-07 15:23:05.028000,+63930****985,gcash account verification need suspicious transaction kindly visit asace wang p continue service,Smart,spam
2024-07-07 08:48:14.040000,+63951****753,tanggap number p mag register gamit number laro halaga na p upang kuha sali yystf ree nl,Smart,spam
2024-07-06 20:59:13.558000,+63951****372,gjprize de sunday chance win big spin daily lucky wheel samsung galaxy s g p value newbie bonus p,Smart,spam
2024-07-06 19:35:54.703000,+63951****849,tanggap number p mag register gamit number laro halaga na p upang kuha sali boxjam de,Smart,spam
2024-07-06 18:45:12.724000,+63951****283,gjchips de win samsung galaxy s g worth p sunday daily lucky wheel event new member bonus p sign,Smart,spam
2024-07-06 12:30:39.379000,+63963****529,tanggap number p mag register gamit number laro halaga na p upang kuha sali joypod de,Smart,spam
2024-07-05 20:36:40.215000,+63907****860,unleash potential t g s sign p bonus enter lucky wheel chance win xiaomi wpslot de start win,Smart,spam
2024-07-05 11:49:49.964000,+63964****762,friday fun enjoy p p gjp ph s payday blast new member p gjslot de don t wait join,Globe,spam
2024-07-05 11:26:48.985000,+63951****916,yg tanggap number p mag register gamit number laro halaga na p upang kuha sali joypod de,Smart,spam
2024-07-05 08:12:47.161000,+63951****551,pesos mo gawin nating copy browser kklfph fyi,Smart,spam
2024-07-05 06:13:26.048000,+63951****160,yg tanggap number p mag register gamit number laro halaga na p upang kuha sali boxlid de,Smart,spam
2024-07-04 19:46:14.943000,+63907****899,congrat vip ve win deposit bonus free fbs bonus claim go contact customer service seize luck pnlkawon de,Smart,spam
2024-07-04 06:44:54.516000,+63951****823,maswerte na tanggap p bonus tssccc pgwinw ca,Smart,spam
2024-07-03 08:15:32.511000,+63951****263,claim your b nus l g in kuha pes sa link to kklfph fyi,Smart,spam
2024-07-03 06:32:25.019000,+63909****076,elevate status join sbet vip p bonus new member score p welcome bonus daily reward sign sbcash de,Smart,spam
2024-07-02 20:15:15.925000,+63912****025,july join casino win tournament win p oppo reno pro g worth p daily rebate winplaysuper de sign,Smart,spam
2024-07-02 08:17:20.696000,+63951****982,talo number mo p mag register gamit number upang kuha and premyo sali antfig de,Smart,spam
2024-07-01 16:25:15.708000,+63968****001,deposit bonus bonus invite friend bonus download app wait,Smart,spam
